Job Title,Job Ratings,time,JobStatus,Pros,Cons
Bank teller,5.0,"Jul 5, 2024","Former employee, more than 3 years",Open door policy on all levels,Long and extended working hours
Anonymous employee,4.0,"Jun 24, 2024","Current employee, more than 3 years","Good work culture, work ethics ability to expand your work knowledge and beyond.",Long working hours sometimes. Retail client
Senior officer,3.0,"Jul 2, 2024","Former employee, more than 10 years","Job Security
Defined structure
Exposure","Below market pay
Uncertain staff benefits
Non-functional HR"
Software engineer,4.0,"Jun 11, 2024",Current employee,It is a great place to work with very nice and humane colleagues,No advise at this time
Credit manager,4.0,"Jun 23, 2024","Former employee, more than 3 years","long working hours, technology challenges","no bonus, salary increments not predictable"
Cashier,5.0,"May 4, 2024",Former employee,Working at Equity Bank was a wow experience as i gained both technical and soft skills.,I am looking forward to use my gained skills to help people and also gain
Senior officer,2.0,"Jun 18, 2024","Current employee, more than 8 years","Good insurance scheme
Easy to market bank products","Poor compensation
Poor work environment"
Cyber security specialist,3.0,"May 21, 2024","Current employee, more than 1 year",Interesting cybersecurity projects ongoing across Group,"Long hiring cycle, about 10 months. Replacing team members takes time.
No bonuses."
Analytics manager,4.0,"Jun 8, 2024","Former employee, less than 1 year",Good Community with good communication,Work life balance is not working
Relationships officer,4.0,"Jun 13, 2024","Former employee, less than 1 year","Continuous learning, Work trips and community","Fraudulent transactions, Cons, Money Lauderers."
Intern,3.0,"May 29, 2024","Former employee, less than 1 year",Good learning field and broad Exposure.,There is a low consideration to employee welfare
Project manager,4.0,"May 4, 2024",Current employee,"Very open to innovation
Relatively young management teams 
Open floor for idea contribution 
Great partnership relations with the development world","Power silos
No company culture 
Distractive business strategy"
Program manager,4.0,"Mar 29, 2024",Former employee,Focussed and professional environment making it a good learning and growth environment,Too much pressure from senior management with no much regard to staff personal well being
Project manager,4.0,"May 22, 2024",Former employee,"Good salary and bonus, better team's high quality","A lot of tasks to do long working hours, weekends"
Operations manager,3.0,"May 7, 2024","Former employee, more than 8 years",There is a family feeling,Low pay more work and risk compared to other peers in the industry
Senior regional manager,5.0,"May 29, 2024",Former employee,good working conditions and terms,limited vertical growth and new challenges
Relationship officer,3.0,"May 29, 2024",Former employee,Good environment for working and networking,Can be stressful to work in busy branches
Chief credit officer,5.0,"May 16, 2024",Former employee,"Opportunity for growth available
Learning available
Permanent and pensionable
Medical benefits available",Rapid transfers and very far from the family
Loan officer,3.0,"May 10, 2024","Current employee, more than 5 years","Great experience ,
High exposure and great interactions with client",None at the moment.So far so good
Bank clearing officer,4.0,"May 15, 2024",Former employee,Good Working Culture that encourages team work,Long working hours hence no work life balance
It officer,5.0,"Apr 21, 2024",Former employee,One learns a lot hence gaining a lot of experience,It is a very demanding job
It senior business analyst,2.0,"May 14, 2024","Former employee, less than 1 year",You get to work in a competitive IT environment,Toxic bosses and poor pay
Intern,3.0,"Apr 26, 2024",Current employee,Growth in knowledge due to product trainings,Unreasonable pressure from the HO team that doesnt understand how the ground it working and doing.
Relationship officer,5.0,"May 9, 2024",Former employee,Good teamwork and support throughout the whole time,Nothing really in particular i could say
Junior data scientist,4.0,"Apr 15, 2024","Former employee, more than 1 year","Fair Pay, good culture and amazing staff.",Lots of work with minimum time to work
Loan officer,4.0,"May 9, 2024","Current employee, more than 3 years","Challenging 
Good pay
Networking is easy",Very busy for a woek life balance
Credit officer,3.0,"May 15, 2024",Current employee,"Health insurance 
Lots of learning","Pressure is a lot
Unattainable targets"
Senior product manager,3.0,"Mar 18, 2024","Current employee, more than 3 years","They pay market rate if you know how to negotiate.
Experiences vary based on line manager.
Pension matching is good","Political games make working here a mess.
Old school management tactics"
Relationship officer credit,5.0,"Apr 19, 2024","Current employee, more than 1 year",Excellent work Culture and Values,There is Poor payment system
Sales director,3.0,"Mar 11, 2024","Current employee, more than 8 years","Gives a fulfilling working environment, where we are able to timely handle and tailor each customers real estate needs",There is none to bring forward
Software developer,4.0,"May 5, 2024",Former employee,Incredible work environment. Great team collaboration.,"Career growth ✅
Income growth ❌"
Relationship officer,5.0,"Apr 15, 2024","Current employee, more than 3 years",Career progression opportunities and multi cultural inclusivity,Low pay in comparison to other tier 1 banks in the country
Senior officer,2.0,"Apr 27, 2024","Former employee, more than 8 years",Job security is guaranteed by the employer,Slow career growth with minimal salary rise
Accountant,4.0,"Apr 22, 2024","Current employee, more than 1 year",good employer that offers opportunity for career growth,Low salary compared to other banks
Relationship officer,3.0,"Apr 21, 2024",Current employee,Easy access to loans and credit,Pressure from all ends of the institution
Customer service representative (csr),5.0,"Feb 17, 2024",Former employee,They have great culture formation on intranet portal,There is no employee salary scale also they pay very low salary compared to the work done by employee at relationship ship officers role
Manager,3.0,"Apr 15, 2024","Current employee, more than 8 years",Good learning environment to grow,Poor Compensation or non-competitive pay
Senior manager,3.0,"Apr 2, 2024",Current employee,Can easily move to other banks,"Poor pay, long overtime (not paid). Few opportunities to accent"
Credit officer,4.0,"Apr 3, 2024","Former employee, more than 1 year",best place for experience experience,Needs most of your time
Operations manager,1.0,"May 22, 2024","Former employee, more than 5 years",Yearly salary increment depending on appraisal,Very poor human resource practices and poor pay
Gender advisor,5.0,"Mar 9, 2024","Current employee, more than 5 years",Great working conditions and open door policy,Growth takes a long time to be actualised
Business growth manager,2.0,"Mar 22, 2024","Former employee, more than 10 years",It's a huge institution therefore you can re-invent yourself,No clear career progression and Salary increase
Relationship officer credit,4.0,"Jan 1, 2024","Current employee, more than 3 years","Continuous staff training
Competitive salary
Career growth","Equity Bank is an extremely high pressure and performance zone with customers always demanding to be served fast to their satisfaction.
The employer expects you to perform at the very top all time"
Payments supervisor,5.0,"Feb 24, 2024","Current employee, more than 8 years",The Experience and exposure is great given that it's a global brand,The pressure sometimes can be immense
Information security auditor,3.0,"Mar 6, 2024","Former employee, more than 1 year",There is room for growth,There is so much politics around the office
Bank teller,3.0,"Jan 23, 2024",Current employee,"Good exposure given, interactions with various people at various levels and good medical cover.","Long working hours, the pay does not measure up to the work and industry players."
Senior hr officer,3.0,"Jan 9, 2024","Former employee, more than 8 years",There's job security for its employees.,"1. Very poor employee benefits and salaries for employees.
2. Employee loyalty is not rewarded."
Relationship officer,5.0,"Feb 3, 2024","Former employee, more than 1 year",Flexibility and supporting nature that enhances growth,Non competitive salary to employees at entry level
Front end developer,5.0,"Feb 4, 2024","Current employee, more than 1 year",Good workplace to start applying skills as an engineer,A lot of meetings and approvals required before features begin
Analyst,4.0,"Nov 4, 2023","Current employee, more than 1 year","Professional Growth: The structured career path in banking is commendable. Starting as an analyst, I had a clear trajectory for advancement and was never in doubt about what I needed to achieve to progress to the next level.","Work-Life Balance: The most pressing downside was the long hours. The expectation to work beyond the standard workday is ingrained in the banking culture, which often encroached on personal time."
Relationship officer,3.0,"Feb 3, 2024",Former employee,Lots of learning experiences and stretching experiences,3-4 years to move from one position to the next
Engineer,4.0,"Jan 31, 2024","Current employee, more than 3 years","Secure job, growth opportunity, many things and people to learn from","Rigid culture, stagnation if not ambitious and proactive"
Relationship banker,4.0,"Feb 7, 2024",Current employee,Professional working environment that is great,It is good only if you desire banking
Data analyst,4.0,"Feb 9, 2024",Former employee,Greatly learnt about data analysis,Paid us little salary for the role
Driver,5.0,"Jan 11, 2024",Former employee,"You get to meet new people
Long hours of work making you more adaptable tonight deadlines
Exposure to different kinds of businesses",Long working hours and unreasonable managers
Bank clerk,5.0,"Feb 4, 2024","Former employee, more than 1 year",Great place to start working,Do not stay too long
Bank teller,4.0,"Jan 29, 2024",Current employee,there are great tips as a teller,the work burden is a lot
Relationship officer,2.0,"Jan 5, 2024","Current employee, more than 5 years",Nothing much. You'll be a banker.,Too much pressure and less pay
Head of strategy and business development,4.0,"Jan 27, 2024",Current employee,"Creating new markets
Markets management 
Start ups and innovation","Limited Growth

Reward for value created"
Assistant manager recovery,3.0,"Jan 23, 2024",Former employee,The bank has a strong brand in Africa,High turnover rate at the branch level
Customer service representative,3.0,"Jan 18, 2024","Former employee, more than 1 year",Great experience especially for entry level,Poor work culture with limited room for growth
Credit officer,1.0,"Nov 13, 2023","Current employee, more than 3 years",Training and exposure is good,"Very long working hours Reporting time 7am most of the time you leave office few minutes to 7 pm. Management micromanaging people and harassment, too much pressure with minimal pay and appreciation"
Customer service representative (csr),4.0,"Jan 16, 2024","Former employee, more than 3 years",Having Good Workmates was great,The payments didn't match the work load
Entreprise development executive,4.0,"Jan 11, 2024","Former employee, more than 3 years",Good to gain experience and skills,Not good for long term growth
It specialist,2.0,"Jan 9, 2024","Former employee, more than 3 years",It is a good work place,You get allocated a lot of work
Academic content writer,5.0,"Jan 10, 2024",Former employee,"Timely payments, good management,
and a conducive environment",Highly demanding and long working hours
Accountant,2.0,"Jan 4, 2024","Current employee, more than 8 years",Good experience. Busy environment. Good for a start,"No bonuses, rarely are salaries are reviewed. Huge Pay gaps"
Relationship officer credit,5.0,"Dec 12, 2023",Current employee,"hard working, discipline and hold high integrity level",Does not like laziness and failure
Payments supervisor,4.0,"Jan 2, 2024",Current employee,Good medical cover for the staffs,Contract staff are not appreciated enough
Corporate relationship manager,4.0,"Dec 24, 2023","Former employee, more than 1 year",Good work life balance always,Not a conducive work culture
Assistant manager,5.0,"Dec 20, 2023",Current employee,Great company to work in,None at all it is okay
Anonymous employee,2.0,"Nov 18, 2023",Former employee,Working unrestricted without governance In place,No structure. Organization does not reward hard work. Only rewards gossips and yes men.
Regional supervisor,3.0,"Nov 15, 2023","Current employee, more than 5 years","Team work, great work ethic and support from HQ.",Low pay. Long hours in some cases.
Accountant,3.0,"Nov 2, 2023","Current employee, more than 1 year",There is good starting salary,There are very tight deadlines
Bancassurance specialist,5.0,"Nov 4, 2023","Former employee, more than 3 years",Good place to start your career,More working hours ..Bt if one can find a way to balance it can be great
Consumer credit officer,4.0,"Nov 7, 2023","Former employee, more than 1 year",- A lot of good training & exposure,- Long working hours especially the reporting time daily is 7am.
Relationship banker,4.0,"Nov 28, 2023","Former employee, more than 1 year","Wonderful management
Conducive work environment","Too much workload
low incentives"
Ict - senior software engineer,3.0,"Nov 5, 2023","Current employee, more than 1 year",Equity Change life's and ameliorate the social economic situation,Equity has so much to do with on the employee
Software engineer,5.0,"Nov 13, 2023","Current employee, less than 1 year",Best employer and customer centered bank,"No cons, no cons, no cons"
Customer relations,1.0,"Jan 21, 2024","Former employee, more than 5 years","Entry level exposure
on job training","Long working hours
No advancement in career"
Relationship officer,4.0,"Nov 7, 2023","Current employee, more than 5 years","Great work experience, systems are modern",Work load is much but manageable
Operations manager,5.0,"Oct 15, 2023","Current employee, more than 5 years",Staff incentives are good Staff personal development,The lower the level of management the lower the pay
Human resources business partner,1.0,"Oct 11, 2023","Former employee, less than 1 year",none that I can think of in comparison to other major players in the industry,too much bureaucracy makes it hard for a professional to deliver and damages the principles of the profession
Group head,3.0,"Sep 26, 2023","Current employee, less than 1 year","Very open, innovative, can be creative, supportive culture",Bonuses and salary increments- almost non-existent
Relationship officer credit,3.0,"Sep 2, 2023","Former employee, more than 5 years",Low entry criteria (show some enthusiasm and passion),Performance Targets might be unreasonable if you are taken to a low performing branch.
Senior treasury dealer,3.0,"Aug 10, 2023","Former employee, more than 10 years",If you're innovative then you'll thrive. Huge client database and outstanding performance,Pay is low . Low employee motivation. Dress code.
Relationship officer,3.0,"Aug 1, 2023",Current employee,Offers a fast paced environment with a young workforce,Too much office politics and office bullying
Senior relationship officer-ii,5.0,"Sep 17, 2023",Current employee,"Great experience and opportunities, good customer service","Late working hours,poor pay, dress code"
Relationship manager,5.0,"Sep 4, 2023",Current employee,Flexibility and working with very minimum supervision,Remuneration is low compared with the Job responsibilities
Bancassurance officer,4.0,"Sep 20, 2023","Current employee, more than 3 years",Great to work with ease,Work load is enormous here
Project manager,2.0,"Aug 23, 2023","Current employee, more than 8 years","job stability, you can lose your job easily",not too interested in people welfare
Relationship officer,4.0,"Aug 18, 2023","Former employee, more than 1 year",Great Systems investment and branch coverage.,Depressing working environment with poor pay incomparison with peer banks.
Operations,3.0,"Mar 26, 2023","Current employee, more than 5 years",You get to interact with clients across many sectors. Build partnerships You get good contacts from clients,Excessively long working hours for branch staff. Meetings outside the prescribed working hours of 8-5 without compensation. Few leave days compared to other Banks Poor renumeration
Relationship manager,3.0,"Sep 2, 2023","Current employee, more than 3 years",Great health insurance for staff,Very high workload for staff
Credit controller,4.0,"Jul 28, 2023","Current employee, more than 1 year",Working under a great manager who's a leader hence open door policy for juniors.,Working on Saturday hence bad work life balance.
Sales representative,5.0,"Aug 15, 2023",Former employee,"Networking with alot of people, thus increasing experience",Alot of hours and early mornings
Sales representative,4.0,"Aug 10, 2023",Former employee,Good working environment. I enjoyed my stay,None whatsoever. The institution is good
Head - it,5.0,"Jul 18, 2023","Current employee, less than 1 year",good salary and compensation. Best work culture,Banking sector can have lots of pressure
Project management office (pmo),3.0,"Aug 8, 2023",Current employee,"Good learning environment, very good projects",None at all for the moment
It manager,5.0,"Jul 27, 2023",Former employee,Good benefits and growth opportunitis,None. just do your work when you have to.
Relationship officer,2.0,"Jul 27, 2023","Former employee, more than 1 year",Less work with no pressure,Less pay. No room for growth and learning
Risk analyst,2.0,"Jun 20, 2023","Current employee, more than 3 years",Good environment to learn and sharpen your skills,"Limited opportunities for growth, compensation not good enough"
Senior relationship officer cash,2.0,"May 25, 2023","Former employee, more than 5 years","End year bonuses, always something to look forward to.",Long uncompensated working hours at the branches. Arrogant branch managers who think they own staff.
Relationship manager,5.0,"Jun 22, 2023","Current employee, less than 1 year",Big organization. Many growth opportunities,Average salary compared to other banks
Bank teller,3.0,"Jul 13, 2023",Former employee,Relatively straightforward due to repetitive nature of the tasks,Difficult customers sometimes System downtime
Relationship manager,5.0,"Jun 22, 2023","Current employee, more than 3 years",The brand is great and easy to sell,No downside so far great company to work for
Manager,1.0,"Sep 14, 2023","Former employee, more than 8 years",Family Friendly environment which is a plus,No proper gorvernance structures this should improve
Credit officer,2.0,"Jul 14, 2023","Former employee, more than 3 years","Good learning curve, Plenty of exposure,","Management insensitive to staff, Low compensation"
Relationship officer,3.0,"Dec 20, 2022","Former employee, more than 5 years",It was a average environment with a lot of peers to network with,Low pay A hostile work environment with subjective managers out to make it more difficult for juniors Unfair dismissals
Backend developer,4.0,"Jun 28, 2023",Current employee,good work balance good pay career growth,None at this moment i can think of
Relationship officer,4.0,"Jun 19, 2023","Former employee, less than 1 year",Great place to work at.,a lot of work during busy seasons which needs commitment.
Graduate research assistant,3.0,"Jun 25, 2023","Former employee, more than 1 year",Friendly environment to work in,Too much Pressure to meet targets
Credit officer,5.0,"Jun 23, 2023",Current employee,A strong brand career progression,Little to no work-life balance
Marketing,5.0,"Jun 9, 2023","Former employee, less than 1 year",Paywise is good. Need to seek own clients,a LOT OF TIME SPENT IN THE BANK
Accountant,5.0,"May 20, 2023",Former employee,I was hard working lady therefore they increased my salary from 400k to 500k,Am a hard working lady ready to cooperate with others
Informaiton offficer,5.0,"Jun 9, 2023","Former employee, more than 1 year",A very great company to work with,None that I know of
Relationship manager,3.0,"Jun 19, 2023","Current employee, more than 1 year",good company but very good,overworking company with little pay
Credit officer,5.0,"Apr 30, 2023","Current employee, more than 5 years",Best employer so far good emplyee employer relationship Good working environment,Over staying in one work station by top management
Relationship manager,3.0,"Apr 4, 2023","Former employee, more than 8 years","Extensive exposure to the field of expertise-retail banking, Professional conduct by staff or customers Adheres to strict discipline and integrity values",long working hours- sometimes including weekends in need be
Software engineer,3.0,"Jun 13, 2023",Current employee,"Dynamic environment, new tech used","poor culture, long working hours"
Officer,3.0,"Jun 2, 2023","Current employee, more than 3 years",Clear organisation structure within the bank,A lot of pressure to deliver
Anonymous employee,3.0,"May 16, 2023",Current employee,Great place to learn when starting your career,Their HR Policies are not the best in the market
Relationship manager,4.0,"May 23, 2023","Former employee, more than 8 years",Challenges and individual to think outside the box,Lack of work life balance
Relationship officer,4.0,"May 25, 2023",Former employee,Experience gained is good for your career,None at this moment. Good place to work
Apprentice,4.0,"May 25, 2023",Former employee,Good opportunity for growth. I enjoyed it,You could pull very long hours
Credit manager,2.0,"Jun 7, 2023","Current employee, more than 5 years",You get experience at work,excessive work pressure in the office
Aml analyst,3.0,"May 10, 2023","Current employee, more than 8 years",Job security is okay. Good infrastructure,Bonus or increment is not guaranteed
Hr advisor,3.0,"Apr 27, 2023",Former employee,Job security in terms of loan assistance,Minimal Growth Baecause they headhunt making it hard for the ones already in the system to rise in job levels
Senior software engineer,5.0,"May 25, 2023","Former employee, more than 3 years",Good working culture at the office,None at the moment currently
Relationship officer,4.0,"May 5, 2023","Former employee, more than 1 year",A good working environment with warm and easy to get along work mates,It gets tedious working especially during peak season
It officer,3.0,"May 3, 2023","Current employee, more than 10 years",Access to a good no. of cheap loans,"Career growth is limited ,you cant grow in one field"
Cashier,1.0,"May 14, 2023","Former employee, more than 3 years",A bank for wananchi and in far to reach areas,Micro management Cash officers have poor confidence and low self esteem hence create a toxic environment
Bank teller,3.0,"Apr 28, 2023",Former employee,Nice team everywhere you go.,The long work hours were draining.
Cashier,3.0,"Apr 27, 2023","Former employee, more than 1 year",Equity Bank LTD employs people from all backgrounds,fewer promotion opportunities at the bank
Senior software engineer,5.0,"May 15, 2023",Current employee,experience is good and good environment.,hard to code all alone.
Bank teller,5.0,"May 10, 2023",Current employee,"Flexible, welcoming and family like environment","None really, just long working hours"
Bank teller,3.0,"May 2, 2023","Former employee, less than 1 year",Very engaging employer In. Overall Good growth structure,Low pay in regards to work load
Manager,4.0,"Apr 28, 2023",Current employee,Good working hours Good working team,Promotion can take quite long
Sales associate,5.0,"Apr 12, 2023",Former employee,a lot of work but its worthwhile,you will definately get so tired
Head of group digital products,4.0,"Mar 9, 2023",Current employee,Great Learning experience Delivering to 6 African markets Engagement with numerous partners globally,No bonus or rewards / no talent management In-office working with formal dress code
Relationship banker,2.0,"Apr 25, 2023",Current employee,There are numerous learning activities,You have to work for long hours
Payments manager,3.0,"Jan 23, 2023",Current employee,"The first bank to revolutionarize banking, and shaped the landscape of future banking. The first bank to conceptualise and implement Agency Banking in Africa, this has brought about imense financial inclusion. Digitization of payments",Embrace latest technology more to increase efficiency and reduce operational costs.
Credit officer,2.0,"Apr 26, 2023","Former employee, more than 5 years",Good training and medical benefits,Long working hours without pay
Project manager,3.0,"Mar 23, 2023","Former employee, more than 5 years",Opportunity to learn. Great exposure,Benefits not so great. Compensation not great.
Direct sales representative (dsr),1.0,"Jun 9, 2023",Current employee,Health Insurance Trainings Other opportunities,Long working hours Backward mentality from older management
Credit analyst,5.0,"Mar 16, 2023",Current employee,Doing well and offering Nice Experience for Junior staffs,Limited growth for Young professionals
Banking,5.0,"Feb 16, 2023",Former employee,"Inclusive, innovation, customer centric and staff retention",Expand their outreach into more diaspora markets
Software engineer,5.0,"Mar 22, 2023",Current employee,Good and Healthy work environment,None I am satisfied with them
Project manager,5.0,"Mar 20, 2023",Current employee,Good learning experience with staff,Long working hours no overtime
Bank teller,5.0,"Feb 18, 2023",Former employee,Great work experience since the field is wide,Long working hours between 12hrs
Front desk agent,3.0,"Mar 12, 2023","Former employee, more than 1 year",Fair salary and compensation benefits,Customers are sometimes annoying alot
It project manager,4.0,"Jan 7, 2023","Former employee, more than 1 year",Good opportunity & industry exposure to work under pressure on critical projects/products yhat add value to customers.,Poor remuneration vs workload for a pan african bank Zero work-life balance
Senior officer,3.0,"Feb 18, 2023","Current employee, more than 3 years",Opportunities for highly aggressive individuals,"Lack of motivation among staff, no bonus and salary reviews"
Relationship officer,5.0,"Mar 3, 2023","Former employee, more than 1 year",Extensive mentorship from the start,The work hours can get long
Manager,5.0,"Feb 24, 2023","Current employee, more than 3 years",Okay to work there ok,Ok to be part of the team
Customer service,3.0,"Jan 31, 2023",Current employee,Good employer low employee centricity,Annual Bonus is not assured
Relationship officer,2.0,"Mar 2, 2023","Former employee, more than 8 years",Good brand to work for,Low career progression in some departments
Noc engineer,4.0,"Feb 5, 2023","Former employee, more than 3 years",The pay is reasonable. Very good exposure to different technologies,Limited loans for staff by the bank.
Legal assistant/paralegal,5.0,"Feb 13, 2023",Former employee,best customer service at the Bank,"so far so good, no complaints"
Relationship officer,3.0,"Feb 15, 2023",Former employee,Job security for experienced staff,No work life balance Minimal career growth
Accountant,3.0,"Jan 31, 2023",Former employee,Nurturing one into a better person than they came.,over staying at a particular role for more than 2 years
Accountant,5.0,"Jan 30, 2023",Current employee,Good working environment in the bank,Pressure at work to achieve the set targets
Operations officer,3.0,"Feb 8, 2023",Former employee,Involving work Young dynamic team,Demanding hours yearly review not good
Relationship manager,5.0,"Jan 24, 2023",Former employee,Access to medical cover and room for growth,Some branches can be quite busy
Noc engineer,4.0,"Jan 27, 2023","Former employee, more than 1 year",Working in shifts was enjoyable,Long shifts extending to 12hrs
Relationship officer,5.0,"Jan 15, 2023","Former employee, more than 3 years",Great place to work good salary,working for long hours sometimes upto late
Relationship officer,4.0,"Dec 3, 2022",Former employee,Good place to start a career in banking,Unclear progression Lot's of mother tongue used at the workplace which could be uncomfortable to some people
General manager,1.0,"Mar 14, 2023","Current employee, more than 1 year",Great potential in their market niche,Too much bureaucracy and not the best HR practices
Operations manager,1.0,"Feb 28, 2023","Former employee, more than 8 years",The customer base and niche is clear on the ground,Poor work-life balance remuneration needs evaluation.
Officer,4.0,"Jan 7, 2023","Current employee, more than 3 years","Exposure, flexibility in changing career interests.",Time and growth is not renumerated
It support,4.0,"Dec 16, 2022",Former employee,Great growth opportunities Good and diverse technology systems,sometimes the workload is too much High employee churn rate
Sales representative,1.0,"Mar 30, 2023",Former employee,Great work environment and management,Poor remuneration and work benefits
Salesperson,4.0,"Dec 21, 2022","Current employee, more than 3 years",A very good company with many opportunities.,too much work at times
Anonymous employee,2.0,"Dec 11, 2014",Former employee,"Company at the forefront of social change in financial inclusion
Working on things that matter to the lowliest of citizens - poor and ignored by traditional banking system
A large social enterprise with unparalleled dedication to its customer base
Seem to be open to change (but only if it doesn't threaten parochial interests","Performance evaluations are very arbitrary and the ratings are done on a rudimentary excel sheet (if you are lucky) and probably not diiscussed with employee before being rated
Rewards loyalty and cronyism over skill and competence 
Feels like one is working for an individual as opposed to an entity - very much tied to the CEO in every sense (even down to approval of certain seemingly minimal expenditure)
Very traditional - women are not allowed to wear trousers (WTH?!)
All departments required to work half day on Saturday (which makes you feel like you spend your entire life in the place)
Didn't allow for company funded (Christmas) parties - employees chipped in for such and had to be informal gatherings"
Macro research analyst,4.0,"Dec 15, 2022",Current employee,The experience was great with the colleagues,Too much bureaucracy and lack of career growth
Customer relationship manager,4.0,"Dec 21, 2022",Current employee,Just an Okay company to work for;.,Nothing to share at the moment
Senior fraud analyst,5.0,"Nov 27, 2022",Current employee,Enhanced systems and processes to curb fraud,Increase personnel to work as fraud monitors
Operational excellence change agent,5.0,"Dec 6, 2022","Former employee, more than 1 year",Great Benefits. Great place to work.,Company politics. Every company has politics though.
Credit officer,5.0,"Dec 4, 2022","Former employee, more than 3 years",Good employer salary loan. Available,Working hours are unfavorable and long
Anonymous employee,3.0,"Jan 30, 2017","Former employee, more than 5 years","1.A strong culture and it feels like family, depending on the branch or office one is posted to.
2.good induction to the company and people are always willing to help you along your journey","1.the pay is well below industry standards yet the bank is among the busiest banks in the industry.
2.lower level employees are seldom heard or appreciated in the way that they ought to by top management.Employees are sometimes made to feel like they are disposable by top management and the working hours are very long.
3.many times products are introduced the market without the branch being trained on the same which leads to demotivation.
4.under staffing leading to employees taking on multiple roles or greater roles without being compensated for the same"
Frontend developer,1.0,"Jan 23, 2023","Current employee, more than 1 year",Many projects to work on,No standard salary for employees
Relationship officer,1.0,"Sep 19, 2014","Current employee, more than 1 year","1. Employee Share Ownership Scheme.
NB: Shares under this scheme are mainly purchased via a loan facility and can only be vested after five years. May God be with you if you resign or get sacked before your shares are fully vested, not only will you get back your investment with no interest, but you will go to hell and back before it is credited into your account.","0. Equity Bank staff are not allowed to join labour unions because they participate in the above mentioned ESOP and as such are considered owners of the bank and one cannot unionize against a company he/she owns. Effectively nullifying the 'Pro' above.
1. Poor salary
2. Terrible working conditions (our branch was unwilling to purchase a microwave)
3. Terrible hours (we worked from 6.50am to 7pm Mon-Fri without fail)
4. Arrogant, manipulative general managers lead by autocratic directors led by the most calculating CEO in Kenya today.
5. Lack of incentive schemes (Equity offers the highest rates on staff loans in the industry)
6. Unbearable red tape
7. Crippling tribalism
8. Contradictory policies and procedures
9. Unbelievable work load
10. Tyrannical chief executive who disregards employee welfare
11. Company procedures are such that junior staff are first in line for prosecution in the event of fraud, regardless of evidence.
12. Only 21 days of leave."
Customer service,1.0,"Dec 17, 2022",Former employee,It was a nice intern,Late payment many a times
Cashier/teller,5.0,"Aug 8, 2012","Current employee, more than 1 year",It has helped me beof relevance in the society by being a medium of empowering people especially of low income in the society.It has also awakane my by exposing me to the modern world of businnes and the current afairs by instiling useful knowledge in me.aIt has also enabled me interact with a variety of people from varioue fields and backgrounds thus creating a global united village,The only con Id say is the pressure  and competition we face from othet banks.This has inturn piled pressure on us but with the steely determination we have as a bank enables us overcome this chqllenge
Assistant operations manager,4.0,"Jul 9, 2015","Former employee, more than 3 years","It has the work experience environment. One is exposed to different work environments despite their job description, challenging you to different roles. Coupled with the management's open door policies, this a great place for one to develop career wise by gaining valuable skills. Once you have been at Equity Bank, The world becomes your play field.","Equity Bank needs to create a balanced work life balanced environment for their staff. Staff spend over 8 hours a day (during week days) and (4 hours on the weekends) in their office leaving them little time to engage socially with their families and friends. This also limits their creativity and denies them an opportunity to develop their lives, through engaging in other income activities by use of their talents. Head office staff waste plenty of resources by reporting to their work stations."
Anonymous employee,3.0,"Apr 13, 2017","Current employee, more than 3 years","Am inspired to be part of a team that is on a daily basis working towards transforming the lives and livelihoods of the communities we serve both socially and economically by availing them with modern, inclusive financial services that aims at maximizing their opportunities. The Equity Bank working environment is one which will allow each person explore their individual potential.",Healthy competition within the institution is often encouraged which then call for extra effort all the time if one is to keep up and achieve result. This is however also helpful especially to lazy staff as they are encouraged to up their game in order to sustain their stay at Equity Bank.
Branch head of credit/administrator,4.0,"Sep 9, 2017","Current employee, more than 5 years","Changing peoples lives through credit advance,working in a third world country where people need a lot of financial help and advice to be able to run businesses i am happy that i have been part of a team which is the best in entrepreneurship in my homeland.
My contribution to the bank has also been felt because so far in the country its rated to be the best in our entire region of East Africa.","The downside is consumption of much time wheres i have little time with my family.
I work for 12hours a day and the pay is minimal."
Anonymous employee,2.0,"Aug 6, 2015","Former employee, less than 1 year","Meet many people, learn to cope with high pressured environment
You get to experience a sense of team work and collaboration.
The team building sessions also give you a chance to unwind.","Too much work, goes over time and the pay is horrible compared to the market rate. There are too many clients vs the staff and hence you really get stretched thin and tire easily. Could work on organizational politics and actually have more transparent decision making."
Anonymous employee,2.0,"Apr 12, 2018",Former employee,"-Learning curve is intense and good for growth
-Part of disruption in the industry","-Heavy workload
-Poor pay
-Lethargy amongst staff 
-Lack of support from bosses and negative politics in the headoffice
-Staff pay for their own insurance cover upgrades which is compulsory in a hidden way."
Product development and innovations manager,4.0,"Oct 29, 2014","Current employee, less than 1 year","Equity Bank bank is highly innovative bank with 50% market share in Kenya
Equity is also licensed to operate a mobile telecoms business as an MVNO - mobile virtual network operator","Equity has a workforce of about 9,000 people
It has a poor work culture and one can feel lost in the massive company, things take too long to be done
There are many silos in the organizational structure"
Credit administrator,3.0,"Jun 8, 2016","Current employee, less than 1 year",The Bank is the most agrresive training ground. They invest a lot in training on the job skills. You will be a market sought employee upon working for this bank.,"Salaries are below the market rates,not very encouraging to the professionals looking for greener pastures and high expectations may not be met."
Relationship officer,3.0,"Mar 7, 2017","Former employee, more than 1 year",You get to build your people skills and be very effective when it comes to service level agreements and customer service,It requires a lot of patience to learn the system but it's worth it  at the end of the day.
