Job Title,Job Ratings,time,JobStatus,Pros,Cons
Talent,5.0,"Aug 7, 2019","Current employee, less than 1 year","- The product is unbeatable. Not only is it a need-to-have, but there's also a mission driven component to stopping fraud and empowering merchants. It's a win-win for everyone.
- Our culture is genuine, and even though we have some of the smartest people in FinTech working here, there's no egos. People are just excited to drive the needle, which every person has the ability to do!
- Playbooks and processes are either already built out or are in the process of being built out.  This makes scaling a startup way more efficient, and is a big reason we've been able to grow as fast as we have. 
- Autonomy!! You are the CEO of your desk and are expected to deliver. The amount of trust we are given is motivating in itself. 
- We live by our values, and have great values in place.
- Flexible hours to allow a work life balance. If you want to take a workout class midday, you can. 
- On that note, we have the best benefits, including gym, commute, phone, lunch/afternoon coffee, and company happy hours to name a few.","- Not really a con, but we have a self on-boarding process. On one hand, self on-boarding goes WAY faster because you can power through the tasks in a couple days. On the other hand, if you're a visual learner or if you prefer classroom-style tutorials, it will take longer for the information to stick. Just something to keep in mind."
Anonymous employee,2.0,"Dec 16, 2019","Current employee, more than 1 year","-good perks and benefits 
-opportunity to take on big projects and learn a lot 
-Bolt has been able to attract some phenomenal talent
-Dogs","-very young founder who really doesn’t know what he’s doing (he surrounds himself with young leaders too)
-they laid off a bunch of people and carried on like nothing happened (had a 2020  “get everyone pumped” meeting the next day. Yes, it was awkward) 
-they allow toxic and underperforming people stay at the company because they just don’t want to deal with it (these people have questionable relationships with upper leadership)
-the loudest voice in the room wins type of environment 
-diversity is a huge problem and they’re not even trying to fix it (a lot of white males making all of the decisions) 
-when someone gets fired, they tell the entire company via slack and talk about how that person isn’t “bolt caliber”, followed by the hand clapping emoji 
-known for setting people up to fail  
-Wouldn’t be surprised if SLC team is wiped out, followed by NY (there’s been talk for months)"
User researcher,3.0,"Mar 7, 2023",Former employee,-4 day work week -great people,-fast paced -unorganized -seems that they are running out of runway
Account executive,3.0,"Mar 6, 2023",Former employee,Good pay and autonomy for workers,No structure in the org
Software engineer,3.0,"Dec 5, 2022","Current employee, more than 3 years",- Good WLB - 4dww is respected - decent career opportunities if you try,"- company is not doing too well, lots of people leaving - leadership doesn't really know what its doing and is not transparent"
Special projects associate,5.0,"Aug 18, 2020","Current employee, more than 1 year","I've been working at Bolt for over a year. I can't stress enough about how much I've learned during my time at Bolt. It's been quite the journey, and with each quarter, I continue to work on new projects, iterate, and drive success within Bolt. There are many pros to being here.
I'd say the best thing about Bolt is the collaboration. I work across multiple teams and I love the personal connection and great work relationships I've built. I'd say most of the people I work with are great to work with and genuinely want what's best for Bolt.
I am not one to take vacation or sick days, but my manager always asks about how I’m feeling and how things are going and always recommends time off and taking time for myself. Super appreciative of this and I have taken a few days off, and Bolt strongly recommends absolutely no work during these days which is great. You’re able to really unplug.
Lastly, I’d say that Bolt is a great place to work. If you want to succeed and grow and learn, you are able to. There’s hard work wherever you look, but it’s all worth it. I enjoy my role and the impact of the projects I’m given. I look to continue to learn during my time here.","This is a tough one, I don't think I have explicit cons, especially with my team and role. Coronavirus is definitely a huge con here, as the work-life balance is less concrete."
Software engineer,3.0,"Feb 1, 2023","Current employee, less than 1 year","see headline. wlb, people, base pay is good","bad direction, lots of terrible misses, huge deals lost, sinking ship"
Software engineer,2.0,"Feb 20, 2023","Current employee, more than 1 year",4 day work week is nice,Leadership runs around like headless chickens.
Recruiter,3.0,"May 16, 2019","Former employee, less than 1 year","-startup 
-fun, young atmosphere
-company buys lunch every day
-very cool product, exciting value prop","-elitist and judgmental 
-The company is very young. The people are smart, but there's a huge lack of life and career experience
-Not sure if they still do it, but when I was there they would post an announcement in slack every time a person was termed, to publicly announce why that person wasn't good enough and is no longer there, and to remind everyone of what they shouldn't do (felt like bullying) 
-They emphasize hiring for culture, but fail to recognize that diversity exists beyond people looking differently or coming from a variety of demographics, but actually encompasses the ability to think differently too. They are at risk of hiring a bunch of people who all think the same way, which sadly kills diversity."
Customer experience,5.0,"Dec 26, 2019","Current employee, more than 1 year","- Smart, collaborative people and an excellent executive leadership team
- Great market opportunity and strong company growth potential
- Anybody at the company can have outsize impact
- Cultural norms and tooling allow for teams and individuals to easily provide feedback (positive & constructive) to one another, and feedback is nearly always given appropriate consideration regardless of who is giving the feedback to whom. 
- Solid pay & benefits compared to companies of similar size and funding","Like many high-growth startups, the environment is fast-paced, change is regular, everybody has a lot on their plate, and some parts of the organization are more mature in their processes and decision-making than others.  

To that end, being successful at Bolt requires you to:

- Be highly thoughtful about what is a priority and what can be accomplished over a specific time frame, and be comfortable saying ""no"" to projects or goals that are unrealistic or not yet a priority.
-  Take time to build foundations, organizing information & data so that team members can make decisions quickly and then disseminate information about those decisions to key stakeholders with high efficiency.

Currently, not every team or every individual makes the time to do the above on a regular basis, which can result in friction between teams and individuals. However, over the course of my time at the company, people have improved in these regards significantly and I have little doubt that we will only get better as time goes on."
Senior android engineer,4.0,"Nov 30, 2022",Current employee,4 hour work week is great,"Mobile is in a rough spot right now, not a lot to do or planned"
Software engineer,3.0,"Dec 21, 2022",Current employee,Work Life Balance is really good,Company has no future and no product market fit
Director of engineering,2.0,"Dec 2, 2022","Current employee, less than 1 year",smart people fast culture 4 day work week,no direction clueless leadership business outlook is not good
Sales,5.0,"Feb 24, 2020","Current employee, more than 1 year","I have been at Bolt for over 1 year and have experienced many challenges. These challenges have helped level up my personal and professional persona. Being successful in such a fast paced environment would require an A-list team to lean on for support, and Bolt has no shortage of this. The commitment to employee satisfaction is evident in compensation, attention to health and wellness, unlimited time off to spend with family, and overall excitement towards progression. I am in love with my profession, and can say with confidence that it has been the best career choice for me. The atmosphere allows for the employees to identify an area of improvement and run with their solutions. And each day is filled with exciting new challenges to overcome. The product is constantly leveling up and so are the people who are involved.","It’s easy to sue one to negativity at this stage of growth within an organization. Due to this nature, a few of the teams are struggling with toxic behaviors. To truly be successful in this setting, it’s best to stay focused at the task at hand and not allow negativity to cloud judgment."
Customer success,5.0,"Aug 2, 2019","Current employee, less than 1 year","-Bolt is a well funded start up with a growing but established presence in the market and has a strong roadmap for success
-Great technology and platform with strong value proposition
-Talented co-workers that are smart, driven, self-starters but that are also extremely collaborative, open-minded, and fun to work with
-Fast paced, opportunities to contribute, make an impact, and see your ideas come to fruition
-Great benefits, culture, work environment","-Things are changing, improving, evolving at a fast past. As a result, the processes can sometimes be difficult to stay on top of or navigate...on the flip side, this can be a rewarding challenge to work on your toes, adapt, find ways to improve, etc.
-The workload can become daunting if you aren't ready to work hard, work smart, and bring your A game. On occasion, your time (in a customer facing role) may be needed outside of a traditional 8-5 schedule, though this is seldom the case. This is an ecommerce business and people shop all hours of the day. If an issue comes up, you may be pulled in to assist. Comes with the territory."
Technical recruiter,5.0,"Aug 27, 2021",Current employee,"There is a great company culture here at Bolt -- a lot of this stems from our CEO, Ryan Breslow, and his progressive attitude towards hiring and keeping employees happy and productive -- he's even gone so far as to carve out a playbook for other companies to follow

There are a lot of opportunities for growth, ownership, and impact here at Bolt. We are a rapidly growing company that provides employees with autonomy and trust to do our jobs well. 

Leadership is amazing, coming from many large e-comm companies that bring years of relevant experience in the space and are always working to ensure that employees have the tools they need in order to be successful.

Wins here are team-wide with support coming from all members of the company and constantly being shared on different slack channels.",None that I can think of so far. Right now with COVID we aren't doing in-person activities and a majority of employees are fully remote so I am definitely looking forward to meeting everyone in person at an all-hands once COVID situation improves.
Anonymous employee,5.0,"Oct 24, 2018","Current employee, less than 1 year","Bolt is not the place for you if you settle, are okay with complacency, and enjoy the status quo. This is a rapidly growing startup that is changing the way that people do business in the ecommerce space and you just might be lucky enough to join the team. 

You are given ownership and autonomy to make rapid-fire decisions, change how business is done, and drive results. It is not for the faint of heart. My experience at Bolt has been a whirlwind, to say the least, and I mean that in the best way possible. 

The company culture and values are very results and business orientated. The team consists of hands-down the most brilliant people in their respective industries. This combination means that Bolt is looking to make a real impact in the payment/ecommerce space. 

It's growing rapidly as a company and as of such will see a lot of lateral growth. Offices are springing up all over the place and will facilitate that lateral movement in the organization. 

Bolt is awesome.",It depends on what you consider a con. Some people think it's a con when they get brutal feedback from their manager while others are able to thrive off it. Bolt fits into the latter category. You'll work hard and know it. If that's a con-Bolt isn't for you.
Anonymous employee,1.0,"May 28, 2022","Former employee, less than 1 year",Full of cash with the latest rounds of funding. Really enjoyed most of the people I worked with. Enjoyed 4-day workweek. Was a thrill ride for a short while.,Sr. Leadership is in way in over their heads. Knee jerk reactions and fire drills every week. No 401k match. Stock options that aren't liquid.
Operations,5.0,"May 20, 2019","Current employee, less than 1 year","The fast pace of decision-making, relatively flat structure and the hyper-growth of the company create a lot of opportunities for impact and exposure.  Management is highly responsive to feedback and a lot of decisions / accountability are delegated.  There has been a heavy investment in building out a culture that prioritizes writing over speaking to ensure all voices are heard and that we aren't held back by tribal knowledge.  Management values the team and pay, perks and career growth are all structured to ensure we are a highly competitive workplace.  The team is strong and many members bring with them experience from leading tech companies (Google, Twitter, Facebook, Uber, AirBnB, etc), payments companies (Adyen, Braintree, Worldpay, Marqeta, etc), consulting firms and universities (Stanford, MIT, CMU, etc.).","We have very ambitious goals and move at a quick pace so you need to be comfortable with ambiguity and uncertainty to succeed here.  Given the stage of the company, there is not a ton of formal training or onboarding so you need to be self-motivated and proactive to get fully up to speed."
Software engineer,5.0,"Jan 18, 2018","Current employee, more than 1 year","There are so many things to love about Bolt. I personally think this is one of the best startups to join in all of Bay area.

- Fast paced execution: Bolt iterates really fast. The company is very nimble and the company has a ""get stuff done"" attitude.
- Highly motivated employees: Everyone believes in the company vision and is excited about the opportunity ahead of us. Massive product market fit.
- No corporate structure: People here have decades of experience but everyone is so easy to work with. There is no hierarchy and people just get along so well with each other.
- Very ambitious founders: The company is willing to take risk that many would shy away from. 
- The culture is one of the best things about Bolt. I absolutely love coming into work everyday because of the energy everyone brings to the company. The company is active early in the morning and stays busy till pretty late in the evening.",Bolt moves fast and things change very quickly. Deadlines can be aggressive and things can be volatile. There can be long hours and work on weekends.
Account executive,3.0,"Jun 2, 2022","Current employee, more than 1 year",The people you get the opportunity to work with are incredible. The product is great. The software is great. The benefits are great. The money is decent. Until it is not.,"They clearly have no idea how to run a business. Our CEO is 28 years old and while his ideas might be interesting they are very unrealistic and he is not disrupting the tech space, he is destroying his name and company.

There are several law suits going on around Bolt and for good reason. They are overpricing their product and not delivering. Similar to how they treat their employees. 

They over hired and then fired everyone out of the blue. They kept their cheapest talent and let go of anyone they felt they were ""overpaying"". I was not one of them but I will deff be looking for my next opp as this seems very sketchy. Who knows what will happen next. 

Managers are great but not very experienced managing a team."
Software engineer,5.0,"Apr 3, 2020","Current employee, more than 1 year","Bolt has a very strong engineering team which means we can move really fast and ship cool products. There is a great emphasis on mentor/mentee relationships so you have a mentor while you are onboarding and then get the opportunity to mentor other new hires. 
We have a big emphasis on writing over talking meaning best ideas win, rather than loud voices. This is especially important in architectural decisions the engineering team makes where a variety of ideas shape the direction of the solution we choose.
The culture of the company is also really strong - there are lots of cross-team events and constant iteration on ensuring that teams are cooperating with each other effectively and efficiently.","In 2019 I felt like we unnecessarily grew too fast which lead to some strain on processes. Since then, we have been more thoughtful about growing teams and it has shown with team culture."
Software engineer,5.0,"Jun 16, 2020","Current employee, more than 1 year","I've been at Bolt for over a year and I think the one thing I like most is the ownership and freedom to go solve problems. The amount of things I've learned in the last year is crazy compared to my previous roles simply because I was given the chance to try new things and pick up and own various parts of the system.

The company is on a great growth trajectory, so you get to build the core part of the company.","Focus on the company mission takes up a lot of time and there is a lot more work than there are engineers which means that if working on random prototyping of potential features etc is something you want to do, that will have to be on your own time. 

That said there are frequent hackathons and brainstorming sessions to collect these ideas and make sure they aren't lost. Overall its probably good that the company is focussed"
Operations,5.0,"Feb 23, 2021","Current employee, more than 1 year","- incredible benefits: they put a massive WFH budget in place to support remote work
- lots of opportunity to grow within your role and outside of it 
- so many events you have the option to attend (everything from virtual workout classes to lunch&learns to trivia)
- the work we do is making a difference in how ecommerce functions which is fun to see from the consumer side!
- one of our values is be 20% wrong meaning you're encouraged to try new things and grow and learn from mistakes, which gives you the breathing room to take on huge projects and make a massive impact too
- feedback driven culture - you can give feedback to execs and they actually listen, which is rare to see. Also great that we have a line of communication with the exec team as ICs",- none I can think of right now
Anonymous employee,5.0,"Oct 9, 2020","Current employee, more than 1 year",The company is willing to make bets and try things and has a very strong emphasis on hiring great people. A lot of really smart and talented people who also have a sense of humility to learn. Most folks join to make a difference with the mission and the people they get to work with.,We're trying to solve tough problems and have a big impact so there are definitely challenges like any startup. It's a complex industry/business - more so than a lot of other industries. The company has also made some shifts which is expected at a startup but does require people to be highly adaptable and comfortable with change.
Customer experience,5.0,"Jul 13, 2020","Current employee, less than 1 year","Bolt has done an amazing job hiring people who are brilliant, hardworking, and somehow still humble. I'm consistently impressed by how the team rallies together to achieve our objectives. Even in moments when a project has gone a bit off the rails, I find that I can communicate openly and honestly with my colleagues, and we walk away with a clear plan of action and even greater respect for one another. I learned all sorts of political strategies in my last company - how to navigate when I had willful blockers - and I'm thrilled that those skills do not serve me here.","We're doing big things! Which also means that product moves in a lot of directions, and at times it can be difficult to find the unified story. We're hiring for several key leadership roles, and if we hire well, those folks will help lots of teams unlock their full potential by providing clear prioritization and structure."
Anonymous employee,2.0,"Mar 13, 2020","Former employee, less than 1 year","Great perks, cool offices, and nice people.",Poor communication between teams. Lots of great leaders are either leaving or being laid off. They make a lot of short sighted decisions especially in regards to talent. They have hired and fired/lost a ton of really talented people across many business areas. They've had two major lay offs in a matter of 3 months. Very wasteful.
Software engineer,5.0,"Mar 18, 2021","Current employee, less than 1 year","The CEO has a vision and great understanding of the type of the business they want to build. There is constant effort made to associate great talent as a part of the organization. The current leadership has a clear path carved for the next 6 months and all of this is transparently communicated to every employee. Culturally, this organization emphasizes in the growth and development of each and every individual in the org. The management has good principles and they are available to hear your concerns anytime. In terms, of engineering talent, one gets to work with some of smart and dedicated minds around. It's noticed that they pay great attention to having a diverse pool of people coming from various backgrounds and experiences. People are friendly and the workplace is made as much fun as work.",Work can get hectic at times.
Operations,5.0,"Oct 2, 2020",Current employee,"E-commerce and payments is a funny space -- I had thought it was a solved problem, but the more I work here the more I realize there's so many opportunities to solve problems in something that people just take for granted.

But my main reason for staying is that Bolt has the nicest, friendliest group of people I've had the pleasure to work with. I joined during COVID and (aside from normal zoom gaffs) it was not awkward at all. Everyone is very humble, not too many egos, willingness to help each other.","This is still a startup looking for product-market fit, so directions change more frequently than what would happen at a bigger company."
Software engineer,5.0,"Jun 29, 2020","Current employee, less than 1 year","My teammates at Bolt are some of the most talented people I have ever met. I am constantly amazed by their industry knowledge and ability to tackle large problems. Go to anybody for advice on a problem or for help debugging and you're bound to learn something new. It is also a team that is fun to be around, and, with virtual events ranging from hackathons to escape rooms, Bolt has done a good job of maintaining that culture despite office closures.","Work/life balance does not always feel like a priority. Working long hours and being responsive online at all times can feel like the best way to get recognition from management. However, at a startup working to solve big problems on aggressive timelines, some of this is expected. There is no lack of opportunity for those willing to work for it."
Anonymous employee,2.0,"Feb 5, 2020","Former employee, more than 1 year","Some cool people, good perks, if they make it will be huge.","Dishonesty, no leadership, not about helping clients. Look over the founders twitter. Filled with these things.

-Wow we raised this much money
-Wow someone else raised money
-Wow we won some sort of award.
-Wow I’m great at development

What you won’t see

-Almost anything concerning e commerce
-About how to build e comm companies
-Anything to make you think he is a thought leader in E-Comm.

When I signed on it was to “preserve the American dream and fight Amazon” now it’s “1 million dollars TPV.. won’t be shocked if that increases to 5 million with the focus on “enterprise”"
Anonymous employee,5.0,"Jan 16, 2018",Current employee,"-Awesome culture - Hard-working and passionate while maintaining a low stress, friendly and enjoyable environment

-Great company structure - Teams and individuals all work together, everyone is important, no corporate structure vibe

-Awesome team - Absolutely brilliant minds, amazing diversity, and good, friendly people. A lot of effort and stock is put into hiring not only strong candidates but great people which is appreciated and makes for a great team to be a part of

-Fast-paced and cutting-edge which is exciting to be a part of

-Huge potential growth

-Common goals of succeeding while making the world a better place","-This cutting-edge, fast-pace is not for everyone and changes can happen quickly as is the nature of this business"
Anonymous employee,2.0,"Feb 21, 2020","Former employee, more than 1 year","Great people in the beginning, culture was great, perks were great, life at Bolt was great.","I don’t really care about Bolt anymore and writing reviews, just kind of writing this to read other reviews. What I can tell you is that ever since a certain manager came in, sales numbers in Salt Lake steadily dropped until their worst month ever. Managers blamed everybody but themselves for the problems that were occurring. Wish them nothing but the best because things were great while they were great but things were going south quick and seem to still be going that way."
Sales,3.0,"Dec 5, 2019","Current employee, more than 1 year",Autonomy. Good perks. Pay is pretty good. Free lunch daily. Good coworkers who become friends.,"- product is basically not performing how it should 
- team can’t implement that fast so it’s not an easy integration. (Affecting dev, CSM, and sales) 
- executive team is clearly run by a 25 year old who wants to play Silicon Valley CEO cosplay. 
- Mismanaging funds 
 -Product is basically PayPal with a fraud tool, that isn’t actually real and is really just a manual review team."
Operations,5.0,"Dec 27, 2019","Current employee, less than 1 year","Ability to have a lot of impact and drive growth. Company is growing quickly, lets individuals step up and take on complex projects quickly. Prove yourself and you'll get more responsibility and have a ton of impact. 
Bolt takes care of its employees - great benefits, lunch every day, good team activities to get everyone together outside of work. They also reward employees quickly and proactively for doing great work. 
People at Bolt are exceptional - come from top academic and professional backgrounds and are really wonderful to be around and work with.","No cons. If you like working in a startup and the fast paced nature of the work, its a great place."
Product marketing,5.0,"Sep 17, 2021","Current employee, more than 1 year","Ryan Breslow is a phenomenal culture and tech leader. Bolt has the most transparent and progressive culture I've ever been a part of - conscious culture is a big movement and defines the way we work and interact. The organization is extremely focused and organized, we move FAST but there's nothing standing in the way of getting sh*t done, which is awesome. People are smart, humble, hard working and thoughtful; and our investors are super engaged and incredibly helpful across the board with just about everything: market research, message development, campaign designs, you name it. It's exciting coming to work every day and feeling inspired by team mates and the leadership. Ryan is a true mensch.",Absolutely no cons at the moment :)
Product marketing manager,2.0,"Jun 13, 2022",Former employee,"Nice, kind people who are authentic and hardworking","Definitely still a start up environment. For a company that’s supposed to be worth $11B it operates like a company worth a fraction of that. Roles aren’t clear, strategy isn’t clear, odd acquisitions with no plans for implementation. Long hours with leadership that has no idea where to take the company. The technology is nothing other worldly and it’s quite basic. You basically manage yourself and hope things work out."
Operations,5.0,"Oct 2, 2020","Current employee, more than 1 year","- The product is really great and the potential is infinite
- The team is AMAZING to work with
- Things are moving fast which can be daunting but also means there is so much opportunity to grow and learn new things
- We are solving a hard problem that requires complex thinking and problem solving","Bolt is a true startup that is growing fast, that means growing pains just like any other startup. It's not always easy but you have to believe that you'll grow through the pains and that the mission is something you can get behind. You have to be someone who can handle some ambiguity and be flexible in the day to day as things change."
Software engineer,5.0,"Sep 15, 2021","Current employee, less than 1 year","- Ryan Breslow is not only passionate about the growth of Bolt, but also about how he accomplishes it. He has set forward the culture he wishes to create within our company (conscious.org), and it puts people first. He and the rest of leadership are passionate about the wellbeing of the people in our company.
- Bolters are friendly and collaborative, yet driven to beat the status quo. It's been awesome with such a high caliber of engineers
- The product is taking off. Lots to do, lots of opportunities, and with it, lots of excitement.
- Perks are top notch.","- Bolt cares about wellbeing, but it's still fast-paced. You should be vigilant to maintain balance"
Anonymous employee,5.0,"Jul 5, 2018",Current employee,"Have been lucky enough to work at a few incredible startups. That being said: Bolt is by far the best. The team is incredible, the opportunity is massive. The perfect size now: you can see your impact, but small enough to know everyone and work extremely cross-functionally. Have a ton of respect for the founders. They have very high standards, but they are the hardest-working and most effective people on the team. They don't hold people to standards they don't meet themselves. Dream job. If you get an offer from Bolt, two words: take it.",None as far as I'm concerned.
Recruiter,5.0,"Aug 27, 2021","Current employee, less than 1 year","- Amazing coworkers who live by a Founders Mentality - you'll never hear ""that's not my job""
- A People Ops team that listens to what the employees say and think. New perks, updates to standard practices, and numerous ways to make employees feel supported, comfortable, and heard. 
- DEI mindset - constantly working at being better in this regard
- Transparency from the executive team all the way down - this is very appreciated",-Things move and happen fast - this can be hard for some people to adjust to
Support analyst,5.0,"Feb 27, 2022","Current employee, more than 1 year","-4 day work week - no really...they push for you to be completely offline on fridays..no meetings, no exaggerations! 

-competitive pay and work from home incentives
-they really truly care about your mental health
-everyone is genuine and supportive
-management always listens to and is open to changes / suggestions",the company is expanding at an unprecedented rate and we're changing processes and scaling for growth so it comes with your usual growing pains of trial and error but its all worth it!
Operations,4.0,"Oct 7, 2020","Current employee, more than 1 year","Great co-workers
Lots of responsibility
Interesting challenges to tackle
Solid benefits
Exec/management listens to employees & acts to change things","CEO lacks experience/has difficulty garnering trust of team
Exec team is leads within their teams, but not at company level
Strategy is not set in stone (as is typical for a start-up of this size and stage), but it leads to some disorganization"
Anonymous employee,2.0,"May 31, 2022","Current employee, more than 1 year","Good compensation, plenty of really great individual contributors to work with, interesting product.","Management made strategic decisions that led the company to layoffs. Middle management were brought in from all the companies Bolt said it didn't want to be and they successfully transformed Bolt into a standard tech company. Conscious culture is great when things are good, but business triumphs over values. Four day work weeks are four day work weeks only when managers scope work to be reasonable for that time. Plenty of people work Fridays, weekends, or holidays and plenty work extra hours to meet the expectations of the middle management hired 3 months ago."
Recruiter,5.0,"Aug 30, 2021","Current employee, less than 1 year","Having started here 3 months ago, I've received incredible support from my manager and my team. It is very rare to find a group of people that you work well with and mesh with so much so that you are able to talk to them about anything and be open and honest while also being told when you're wrong and how to adjust it correctly. I receive open and honest feedback while also getting proper coaching.",Bolt is very fast paced and requires a lot of side learning about the commerce space as well as teaching
Vice president engineering,5.0,"Sep 9, 2021","Current employee, less than 1 year","* Everyone here is super smart. The talent caliber is really high
* Company is growing really fast. This brings its own set of challenges but it's good to have growth challenges than otherwise.
* People genuinely care about each other.
* Company cares about employee well-being a lot
* strong emphasis on diversity and inclusion.
* fast paced culture. You will learn a lot and you will build a lot.",* Bolt is going through some of the familiar challenges that a hyper growth company goes through.
Anonymous employee,2.0,"Feb 3, 2020","Former employee, less than 1 year","- Perks are good - too good to the fact that revenue doesn't support them
- Beautiful offices","- Young founder / COO who really just do not understand how to operate a business
- Metrics for revenue growth are a slim fraction of what other companies report on
- Company manipulates when an employee leaves and announces it on Slack"
Risk analyst,5.0,"Mar 24, 2020","Current employee, more than 1 year","-Good Benefits: Bolt has the stereotypical Silicon valley benefits package, catered lunches, snacks, company events, etc. The two that I think are really nice are the extremely good healthcare options, the transportation compensation, and the other miscellaneous insurance benefits, like life insurance. There's also a flexible PTO system that people are actually encouraged to use.

-Great Future Outlook: As of the time of writing this review, COVID-19 and the imminent financial recession are very worrying. Bolt's product, future outlook, and current financial situation are all great counters to this. It's great being able to work from home during this time and not be worried about Bolt going out of business. In general I also feel really optimistic about our product's financial viability. 

-Company Culture: While this definitely varies by team, I really enjoy the company atmosphere.  It's definitely relaxed, but people are held to the standards they need to be meeting.

-Great Risk Team: I'm a risk analyst, so this matters most for the purposes of my review. Since I've started, our team has exceeded expectations and goals. It's nice being part of a group that is successful.","-Some Growing Pains: There's definitely been a transitional shift between when I started working here and now. Early on the company was definitely an early stage startup, where as now leadership has shifted to trying to actually be viable and make money and not just rapid expansion. There were some issues along the way, one of which is that our sales and talent teams were restructured. Obviously layoffs are unpleasant, but they seemed necessary for long term success.

-Engineering Focus: Bolt's culture does feel a little to heavily centered around programmers/engineers. It can sometimes feel like they are running the show in terms of resource allocation. From a risk team perspective this means we get a lot less development of our tools and features compared to other areas of the company."
Marketing,5.0,"Sep 10, 2021","Current employee, less than 1 year","Bolt's conscious culture is amazing and the company truly walks the talk. It empowers you to have a big impact when you're at work. And it enables you to truly take care of yourself when you're off. Plus, the company is super fast-paced unlike others who say they are but in reality, move slower than slow.","Not really a con but sometimes the fast pace means you'll get high-priority ad hoc projects send your way that need to be launched within 24 hours without prior notice. It can derail your day or week, but it also keeps your work fun and exciting."
Software engineer,3.0,"Sep 17, 2020","Former employee, less than 1 year","Smart coworkers, hard working, passionate people","Lack of diversity in leadership, opportunity seems to be based on the color of your skin. They only started to realize that they lack diversity after all the protests, much like other companies. But they are only hiring colored people in lower level positions."
Anonymous employee,5.0,"Jan 19, 2018",Current employee,"Bolt is a great place to work. Leadership team is super on top of things, the founders are exceptional, and teammates are empowered and have incredible sense of ownership. 

Everyone at the company is empowered to have impact. This is a place where the best ideas win. 

Working here feels like I'm at the ground floor of something iconic.","not much to say here so far.. if you don't want to be ""all-in"" on your job, this is probably not the place for you.. but if you do, Bolt is awesome"
Sales,5.0,"Apr 8, 2020","Current employee, more than 1 year","Bolt has been an excellent company to work for thus far. The management team largely cares about each employee and their individual success. Bolt hires the best of the best in every org and has puts a lot of emphasis on the talent we select. 

The team facilitates all kinds of team-building events from your standard happy hours to ping pong tournaments, and hot wing eating challenges. These events make it easy to meet cross-functional teammates and become tighter knit as a company. 

The product is a unique and has no immediate competition. This makes it exciting to sell and engaging  to watch the progress of our offerings. The sky is the limit with this platform. 

We move quickly and have had to make tough decisions related to specific organizational restructuring. These are things that are never easy but are critical in the calculated growth of the company. These difficult decisions were made thoughtfully and have set up the company for continued success.","Because we are creating a new category and have no direct competition, our product can be a hard concept for retailers to understand initially. This had led to challenges in outbound sales motion and marketing. Because of this, the sales team has seen spotty lead-flow. I would like to see more emphasis put on the marketing and demand generation of our platform/category. 

Over the last year, our addressable market has shrunken due to technical limitations. I'd love to see addressable market grow rather than shrink. That being said, we are continuing to invest in our platform to grow addressable market in a thoughtful way. I am excited to see this come to fruition."
Sales,5.0,"May 22, 2020","Current employee, more than 1 year","The company is big enough for there to be structure, but small enough for individuals to have autonomy and really own their work. No matter what team you are on you will be collaborating with many different teams cross functionally - it's a huge opportunity for learning and growth. The people are amazing - I learn from my colleagues every day . Even from a non-professional standpoint Bolt employees are just genuinely great people.","All the challenges of building an early stage company exist at Bolt - now layer on the uncertainty and risk of creating a new category within eCommerce. The Management Team has made mistakes, but they have learned quickly and broadly communicated what they have learned & how it is going to be different moving forward."
People operations,4.0,"Feb 10, 2020","Current employee, less than 1 year",Bolt often deals in big problem and wants everyone to take them on. This means you'll grow your skill set while you're here and get up close and personal with the parts of the business that move the needle and make a big impact.,There isn't always a clear path to a promotion and hard work can take a while to get recognized. However Bolt does recognize great work.
Software engineer,5.0,"Jan 18, 2018","Current employee, more than 1 year","- Small and nimble teams. Typically a smaller group of people achieve what a large team would in bigger companies. 
- Everyone works autonomously and towards a common goal.
- Big opportunity to build and contribute to a fast paced company,
- At Bolt, no problem is somebody else's problem. During crunch time, the whole company comes together and this honestly makes problems a lot more easier and simpler.","- Because of stealth mode, attracting new talent is a bit of a challenge. Not many people are aware of what Bolt does. Hopefully it'll change soon."
Anonymous employee,5.0,"Jan 17, 2018","Current employee, less than 1 year","- Entrepreneurial atmosphere

- Team is comprised of very well respected, best in biz types. So much talent under one roof

- Each individual is set up for success and very well supported by leadership

- Transparency and accountability is far and away the best I have seen

- Everyone is invested in the success of the company

- Culture is amazing! Such a great group of people to work with","- Pace. If you are not accustomed to a fast pace, it can be a adjustment. Bolt makes smart moves quickly. (Great leadership)"
Engineer,5.0,"Jan 12, 2018","Current employee, less than 1 year","- Great office atmosphere that is conducive to getting work done.
- Team and founders are focused on building an amazing product.
- Amazing talent; they only hire the best of the best.
- Great company culture (no ego zone).
- Opportunity to take ownership of your area of interest.
- Great benefits (meals, drinks, snacks, healthcare, team events, sports league, etc).","None that I can think of.  If you are looking to work at a start up with huge upside, you found it!"
